user_id,content_id,durata,date,start_time,end_time
user_12888@domain.com,cont_593_3_26,388800,30-10-2020,02:44:24,02:52:24
user_167@domain.com,cont_3447_3_6,331200,18-06-2020,04:54:11,05:49:11
user_13117@domain.com,cont_4752_5_19,374400,21-01-2020,19:59:19,20:24:19
user_10792@domain.com,cont_2776_4_36,424800,07-06-2021,20:23:08,20:26:08
user_18909@domain.com,cont_376_1_10,360000,22-03-2019,18:09:10,18:34:10
user_18137@domain.com,cont_3470_1_1,381600,26-05-2020,05:08:30,05:24:30
user_1214@domain.com,cont_4234_12_6,424800,02-01-2021,01:34:50,01:36:50
user_14842@domain.com,cont_3307_5_4,352800,03-05-2019,15:13:33,16:09:33
user_16242@domain.com,cont_1908_7_26,457200,06-08-2020,19:17:41,20:41:41
user_11602@domain.com,cont_185_17_6,453600,16-10-2020,16:18:22,16:43:22
user_14842@domain.com,cont_475_6_19,320400,24-03-2020,02:17:15,02:31:15
user_16544@domain.com,cont_2723_1_13,316800,08-11-2020,02:04:54,03:09:54
user_167@domain.com,cont_2917_3_12,435600,14-02-2019,12:49:53,13:09:53
user_15392@domain.com,cont_4904_13_19,291600,14-09-2020,20:40:52,21:06:52
user_17015@domain.com,cont_1549_3_2,277200,22-09-2019,11:39:24,11:41:24
user_1228@domain.com,cont_3682_18_8,277200,26-08-2021,06:28:35,06:29:35
user_16044@domain.com,cont_1502_6_6,244800,15-02-2018,08:14:25,08:43:25
user_16705@domain.com,cont_386_1_15,324000,18-09-2019,11:11:25,11:37:25
user_10735@domain.com,cont_2722_1_2,396000,27-06-2019,21:46:04,22:08:04
user_15728@domain.com,cont_2696_2_2,356400,20-10-2020,07:47:15,08:10:15
user_1214@domain.com,cont_1259_6_1,378000,08-05-2020,01:55:43,02:29:43
user_14842@domain.com,cont_4667_1_31,392400,07-07-2020,17:50:42,17:58:42
user_18370@domain.com,cont_4103_31_1,720000,04-09-2019,06:10:08,07:07:08
user_18181@domain.com,cont_3674_3_1,374400,22-10-2018,04:50:02,05:29:02
user_18085@domain.com,cont_2358_6_43,352800,06-06-2021,11:08:14,11:24:14
user_11881@domain.com,cont_4703_11_18,414000,11-06-2020,12:59:00,13:37:00
user_11184@domain.com,cont_1212_13_1,370800,15-09-2021,01:53:04,02:28:04
user_14223@domain.com,cont_3497_17_21,385200,10-08-2021,04:01:33,05:01:33
user_1665@domain.com,cont_3687_2_2,334800,25-12-2019,21:48:31,22:32:31
user_15728@domain.com,cont_4086_8_21,316800,02-10-2021,22:10:26,22:55:26
user_13923@domain.com,cont_498_1_1,396000,09-11-2019,17:15:23,18:37:23
user_10536@domain.com,cont_459_15_3,349200,07-09-2020,16:06:27,16:43:27
user_17210@domain.com,cont_1459_6_12,298800,22-04-2019,10:25:40,11:22:40
user_11950@domain.com,cont_40_1_4,442800,05-05-2021,05:05:53,06:12:53
user_14842@domain.com,cont_3352_10_5,313200,18-03-2020,04:16:07,05:03:07
user_18370@domain.com,cont_2453_11_12,356400,31-01-2021,08:04:43,08:17:43
user_16044@domain.com,cont_3190_20_7,385200,04-10-2021,08:19:57,09:03:57
user_1102@domain.com,cont_1856_1_21,378000,14-10-2019,13:29:38,14:39:38
user_11602@domain.com,cont_1912_5_3,324000,21-03-2020,17:05:43,17:32:43
user_14011@domain.com,cont_4170_9_2,367200,09-07-2020,09:30:53,09:44:53
user_18181@domain.com,cont_4133_1_21,302400,06-10-2021,15:24:42,15:39:42
user_1228@domain.com,cont_890_8_37,565200,11-11-2020,19:08:13,19:39:13
user_17314@domain.com,cont_1046_1_5,367200,16-09-2020,19:24:57,19:51:57
user_17210@domain.com,cont_3701_1_2,525600,29-11-2017,20:14:51,20:48:51
user_17918@domain.com,cont_693_4_2,392400,27-05-2020,08:15:41,08:35:41
user_17210@domain.com,cont_3072_9_5,403200,16-10-2019,12:24:22,12:49:22
user_10536@domain.com,cont_3651_2_4,475200,04-02-2020,01:14:55,01:58:55
user_12683@domain.com,cont_815_16_23,327600,10-05-2021,06:54:22,07:09:22
user_17210@domain.com,cont_11_15_9,291600,29-02-2020,14:09:15,14:47:15
user_15761@domain.com,cont_2778_2_19,298800,16-03-2021,18:06:05,18:41:05
user_18181@domain.com,cont_4591_4_5,478800,27-12-2018,04:15:26,04:40:26
user_17314@domain.com,cont_3674_2_25,324000,15-02-2020,13:31:24,13:43:24
user_1665@domain.com,cont_3641_9_29,327600,27-12-2017,03:16:37,04:21:37
user_13929@domain.com,cont_2975_3_29,342000,01-11-2020,16:54:49,17:09:49
user_13172@domain.com,cont_2975_6_42,342000,26-06-2019,15:45:00,16:20:00
user_14011@domain.com,cont_3257_11_51,302400,12-09-2020,03:35:43,03:52:43
user_16037@domain.com,cont_4860_11_29,298800,22-04-2021,02:40:21,03:01:21
user_13108@domain.com,cont_459_9_3,313200,17-08-2021,07:30:01,08:09:01
user_17210@domain.com,cont_4772_3_2,327600,23-12-2017,17:43:31,18:31:31
user_10735@domain.com,cont_206_1_8,277200,12-12-2018,18:32:14,19:11:14
user_13762@domain.com,cont_4056_11_10,327600,23-04-2020,07:43:24,08:30:24
user_12511@domain.com,cont_3191_18_1,403200,21-07-2019,06:29:07,07:26:07
user_11602@domain.com,cont_4660_4_5,540000,11-05-2020,22:43:21,23:59:21
user_17314@domain.com,cont_2083_14_22,410400,29-09-2021,06:52:53,07:06:53
user_13929@domain.com,cont_1046_7_37,342000,09-05-2018,10:24:03,10:38:03
user_14788@domain.com,cont_2660_7_1,486000,30-08-2020,21:48:59,22:41:59
user_14154@domain.com,cont_1287_10_16,378000,25-03-2021,15:48:45,16:13:45
user_14011@domain.com,cont_1259_5_25,370800,08-12-2021,01:57:14,01:59:14
user_14842@domain.com,cont_246_27_4,367200,26-08-2021,20:39:00,21:21:00
user_18370@domain.com,cont_1602_4_21,356400,27-09-2020,16:26:10,16:56:10
user_18370@domain.com,cont_958_9_1,435600,07-09-2019,15:45:25,16:00:25
user_11184@domain.com,cont_1499_10_13,324000,22-12-2019,11:48:15,11:57:15
user_1102@domain.com,cont_514_4_5,489600,10-02-2019,23:18:38,23:23:38
user_1162@domain.com,cont_4082_6_29,342000,19-05-2021,21:51:47,22:28:47
user_15392@domain.com,cont_1477_1_15,360000,08-05-2020,22:28:52,23:05:52
user_17210@domain.com,cont_3191_18_1,349200,01-10-2021,17:24:32,17:56:32
user_1533@domain.com,cont_780_15_6,324000,06-12-2020,10:05:01,10:20:01
user_1214@domain.com,cont_2306_23_3,324000,28-11-2020,01:56:13,02:38:13
user_14842@domain.com,cont_1577_2_52,313200,28-11-2017,11:36:38,11:53:38
user_18909@domain.com,cont_1873_22_27,324000,31-08-2020,04:49:37,05:11:37
user_10735@domain.com,cont_815_3_12,360000,31-08-2019,23:36:30,23:49:30
user_10536@domain.com,cont_3889_1_4,558000,24-05-2020,23:08:25,23:49:25
user_17015@domain.com,cont_120_4_23,392400,16-10-2020,19:37:34,20:06:34
user_17314@domain.com,cont_1399_28_10,360000,04-08-2020,10:50:47,10:55:47
user_12888@domain.com,cont_3294_4_9,403200,19-05-2021,03:56:01,04:38:01
user_13117@domain.com,cont_149_5_34,338400,23-04-2020,06:42:42,07:28:42
user_14842@domain.com,cont_189_1_13,378000,31-03-2020,14:20:10,15:07:10
user_13172@domain.com,cont_1492_10_57,316800,14-06-2021,10:43:05,11:03:05
user_12683@domain.com,cont_2218_1_5,342000,13-02-2018,12:09:34,12:54:34
user_11950@domain.com,cont_2187_1_26,316800,07-08-2021,12:19:06,13:05:06
user_14223@domain.com,cont_3603_1_21,266400,21-02-2019,07:41:43,07:45:43
user_1228@domain.com,cont_2811_5_12,414000,13-07-2021,09:50:10,10:57:10
user_14223@domain.com,cont_4168_1_4,417600,12-08-2020,23:41:00,00:26:00
user_11881@domain.com,cont_2940_3_19,378000,27-03-2021,21:10:44,21:15:44
user_10735@domain.com,cont_3655_8_21,324000,22-03-2021,20:13:53,20:22:53
user_1102@domain.com,cont_1856_2_2,392400,17-08-2018,17:29:48,17:51:48
user_167@domain.com,cont_1680_9_12,324000,12-08-2018,00:36:51,01:18:51
user_11454@domain.com,cont_310_6_21,450000,16-12-2019,07:31:58,07:49:58
user_1102@domain.com,cont_135_7_11,320400,01-03-2018,11:26:01,12:02:01
user_11184@domain.com,cont_3121_2_13,360000,03-07-2021,23:52:36,23:54:36
user_14788@domain.com,cont_3851_1_1,406800,07-03-2021,23:36:08,00:21:08
user_18370@domain.com,cont_1609,316800,08-08-2021,17:11:18,17:55:18
user_16705@domain.com,cont_386_5_19,324000,19-11-2021,13:28:38,14:25:38
user_14842@domain.com,cont_246_5_2,360000,20-11-2018,13:18:42,13:54:42
user_17210@domain.com,cont_263_5_26,648000,09-10-2021,02:54:33,03:07:33
user_15761@domain.com,cont_1121_4_4,345600,31-05-2020,04:18:58,05:07:58
user_11184@domain.com,cont_2618_3_1,331200,19-04-2020,21:32:53,22:24:53
user_18085@domain.com,cont_3386_7_13,367200,05-09-2019,05:16:28,05:55:28
user_1665@domain.com,cont_4170_6_34,338400,03-01-2020,10:00:47,11:01:47
user_14011@domain.com,cont_4341_14_10,388800,10-12-2019,07:58:25,08:09:25
user_13929@domain.com,cont_4082_1_31,327600,31-08-2019,12:18:26,12:42:26
user_17146@domain.com,cont_4660_3_7,349200,16-02-2021,18:35:27,18:56:27
user_14011@domain.com,cont_1223_9_3,342000,14-01-2020,07:37:39,08:01:39
user_167@domain.com,cont_3450_2_6,324000,27-04-2019,22:11:22,22:38:22
user_1748@domain.com,cont_3581_4_1,450000,17-02-2021,00:00:26,00:54:26
user_10792@domain.com,cont_3828_3_28,316800,27-12-2019,17:47:30,18:35:30
user_1214@domain.com,cont_2273_2_2,334800,15-08-2021,02:38:39,03:15:39
user_11184@domain.com,cont_2707_11_30,342000,20-06-2021,18:23:14,18:47:14
user_11184@domain.com,cont_4724_10_15,378000,31-12-2020,01:57:38,02:34:38
user_18085@domain.com,cont_976_20_3,338400,24-12-2019,02:44:10,03:29:10
user_13108@domain.com,cont_3497_23_4,356400,16-03-2020,09:40:18,10:24:18
user_13110@domain.com,cont_3806_6_11,410400,24-07-2019,06:04:50,06:08:50
user_18085@domain.com,cont_3386_2_2,302400,06-05-2021,18:41:36,19:02:36
user_10735@domain.com,cont_1287_16_17,428400,11-08-2018,00:26:25,01:22:25
user_18740@domain.com,cont_3655_6_15,324000,06-01-2021,03:59:13,04:33:13
user_14011@domain.com,cont_3081_3_18,410400,14-11-2020,22:25:20,22:51:20
user_16044@domain.com,cont_2719_11_5,324000,12-05-2021,00:37:26,01:19:26
user_11184@domain.com,cont_4922_3_15,320400,30-08-2018,11:08:05,12:02:05
user_1705@domain.com,cont_2381_21_9,363600,11-09-2021,20:17:53,20:20:53
user_17210@domain.com,cont_1873_24_19,352800,20-04-2020,23:11:30,00:06:30
user_14901@domain.com,cont_2296_5_39,324000,18-08-2020,12:00:41,12:11:41
user_1102@domain.com,cont_2311_8_7,396000,13-05-2020,11:17:23,11:19:23
user_11881@domain.com,cont_2485_12_1,432000,03-12-2020,04:13:49,04:57:49
user_14788@domain.com,cont_328_17_17,331200,14-09-2021,07:07:32,07:48:32
user_14011@domain.com,cont_2869_1_1,352800,15-06-2019,01:53:54,03:00:54
user_13172@domain.com,cont_3190_11_17,392400,31-03-2020,06:53:01,07:05:01
user_17918@domain.com,cont_343_7_16,360000,01-03-2021,16:47:57,16:57:57
user_14564@domain.com,cont_1530_20_2,342000,30-08-2020,14:03:06,15:09:06
user_17210@domain.com,cont_2069_3_47,406800,19-07-2019,05:38:34,06:30:34
user_14842@domain.com,cont_817_25_8,403200,30-07-2021,06:01:49,06:23:49
user_10735@domain.com,cont_3655_7_12,291600,16-02-2020,11:59:47,12:21:47
user_10735@domain.com,cont_13_8_15,342000,20-04-2020,06:54:40,08:07:40
user_17210@domain.com,cont_4925_1_6,435600,07-03-2018,00:36:35,00:46:35
user_16044@domain.com,cont_386_6_3,370800,01-02-2020,06:01:43,06:07:43
user_17146@domain.com,cont_2853_8_8,378000,16-01-2021,21:36:11,22:12:11
user_14686@domain.com,cont_3363_4_1,331200,16-04-2020,03:59:25,04:18:25
user_16242@domain.com,cont_185_26_9,324000,14-08-2021,08:39:58,08:44:58
user_14011@domain.com,cont_3151_5_2,399600,01-06-2019,03:30:32,03:34:32
user_15761@domain.com,cont_4682_11_39,576000,05-06-2021,15:18:05,15:19:05
user_10735@domain.com,cont_3410_1_15,378000,23-07-2021,03:43:52,03:57:52
user_1214@domain.com,cont_3500_4_16,547200,01-10-2021,18:21:10,18:48:10
user_14564@domain.com,cont_83_3_17,360000,13-09-2020,06:59:27,07:14:27
user_15430@domain.com,cont_43_5_7,338400,12-11-2018,09:29:56,10:01:56
user_14856@domain.com,cont_2296_3_1,288000,28-10-2019,21:18:54,21:44:54
user_13108@domain.com,cont_3497_9_16,457200,17-05-2021,07:27:39,08:14:39
user_1228@domain.com,cont_3195_10_6,378000,26-12-2020,13:56:39,14:35:39
user_16044@domain.com,cont_3194_2_22,342000,12-07-2021,19:23:51,19:33:51
user_1748@domain.com,cont_514_6_5,288000,28-11-2020,18:33:53,19:11:53
user_14842@domain.com,cont_3858_8_12,363600,16-02-2018,11:39:51,11:53:51
user_14223@domain.com,cont_2196_1_24,345600,24-07-2021,12:56:57,12:57:57
user_11602@domain.com,cont_4710_12_5,345600,03-08-2019,14:45:53,14:55:53
user_11184@domain.com,cont_4710_20_20,360000,11-11-2020,16:10:27,16:33:27
user_1102@domain.com,cont_2311_1_14,345600,04-10-2018,16:20:47,16:28:47
user_14223@domain.com,cont_208_9_5,360000,19-05-2020,13:06:46,13:47:46
user_11184@domain.com,cont_2102_1_19,313200,12-09-2020,16:52:06,17:04:06
user_10853@domain.com,cont_1602_3_14,349200,13-04-2019,00:58:35,01:23:35
user_10821@domain.com,cont_3655_8_16,306000,21-04-2021,18:47:22,18:52:22
user_14011@domain.com,cont_310_13_19,349200,13-12-2020,18:37:16,19:20:16
user_10167@domain.com,cont_2738_1_37,378000,07-01-2021,00:38:43,00:55:43
user_1102@domain.com,cont_1158_36_5,342000,22-08-2021,15:18:19,16:02:19
user_18085@domain.com,cont_2765_5_4,331200,16-08-2019,21:34:19,21:51:19
user_14564@domain.com,cont_848_3_43,378000,28-10-2020,03:30:18,03:46:18
user_1102@domain.com,cont_2738_2_39,302400,19-03-2020,22:16:07,22:59:07
user_1662@domain.com,cont_4812_9_14,388800,22-01-2021,20:09:52,20:53:52
user_18085@domain.com,cont_3286_4_59,295200,11-05-2021,11:18:17,11:50:17
user_10853@domain.com,cont_673_7_12,306000,05-04-2021,11:33:14,11:35:14
user_17314@domain.com,cont_9_1_8,345600,12-04-2020,11:35:20,11:42:20
user_18370@domain.com,cont_673_8_27,284400,03-10-2019,11:42:01,11:44:01
user_17015@domain.com,cont_4444_2_8,378000,16-06-2020,20:03:39,20:16:39
user_15728@domain.com,cont_1454_4_17,334800,05-11-2020,05:38:10,06:35:10
user_14842@domain.com,cont_658_1_27,496800,07-02-2021,13:43:03,14:46:03
user_18909@domain.com,cont_3874_15_12,388800,08-12-2020,06:27:50,06:52:50
user_14842@domain.com,cont_1665_1_5,381600,24-01-2018,22:05:03,22:26:03
user_15238@domain.com,cont_514_4_8,360000,26-06-2020,05:33:13,05:42:13
user_11454@domain.com,cont_4944_3_9,442800,22-02-2020,00:27:41,01:28:41
user_17210@domain.com,cont_1334_3_1,374400,23-03-2020,19:38:06,20:11:06
user_11196@domain.com,cont_4445_10_9,403200,02-04-2021,19:33:49,20:30:49
user_1214@domain.com,cont_3792_6_17,414000,13-02-2020,14:10:50,14:29:50
user_11196@domain.com,cont_3923_2_5,370800,20-09-2020,08:56:29,09:10:29
user_14842@domain.com,cont_2778_4_10,324000,06-08-2020,01:29:49,01:54:49
user_11184@domain.com,cont_4148_18_27,352800,04-05-2019,15:26:41,15:40:41
user_13923@domain.com,cont_1870_3_14,342000,14-10-2018,13:38:47,13:43:47
user_18137@domain.com,cont_355_8_15,352800,09-11-2020,02:55:30,03:18:30
user_16037@domain.com,cont_1032_13_28,374400,20-10-2021,12:42:06,13:00:06
user_10167@domain.com,cont_4374_2_10,356400,23-06-2021,05:31:19,05:43:19
user_10536@domain.com,cont_4427_5_17,360000,28-06-2020,17:48:11,19:01:11
user_1665@domain.com,cont_1955_2_28,396000,23-03-2020,22:50:45,23:00:45
user_14842@domain.com,cont_2208_5_2,338400,20-07-2018,03:20:43,03:26:43
user_11121@domain.com,cont_944_25_14,403200,27-06-2020,00:40:29,00:48:29
user_18740@domain.com,cont_2518_1_4,360000,15-07-2020,23:49:06,23:52:06
user_17210@domain.com,cont_1077_1_12,331200,26-04-2020,06:21:13,06:40:13
user_17210@domain.com,cont_459_28_1,338400,29-01-2019,20:29:44,21:10:44
user_17146@domain.com,cont_2738_1_20,324000,04-01-2021,19:18:36,19:21:36
user_14842@domain.com,cont_4543_7_1,504000,11-10-2021,07:17:06,07:57:06
user_10821@domain.com,cont_4900_7_26,302400,27-07-2020,23:12:10,23:27:10
user_11454@domain.com,cont_815_14_14,313200,05-09-2021,12:20:04,12:53:04
user_1214@domain.com,cont_1873_5_3,324000,22-12-2019,13:58:57,14:08:57
user_14856@domain.com,cont_3580_1_14,288000,24-04-2019,19:03:10,19:15:10
user_11196@domain.com,cont_4003_35_2,360000,12-03-2020,05:38:04,06:11:04
user_17918@domain.com,cont_4281_2_4,331200,05-03-2021,05:14:20,06:08:20
user_10853@domain.com,cont_4104_17_37,338400,16-06-2020,16:14:27,16:44:27
user_1102@domain.com,cont_514_2_9,324000,03-11-2020,02:06:00,03:01:00
user_17210@domain.com,cont_310_20_22,363600,08-08-2020,15:23:01,16:21:01
user_1214@domain.com,cont_2142_1_3,504000,28-05-2021,15:17:49,15:49:49
user_14223@domain.com,cont_149_6_14,410400,12-06-2019,03:24:05,03:29:05
user_15392@domain.com,cont_2459_7_41,306000,24-01-2021,16:32:44,16:52:44
user_16037@domain.com,cont_3114_6_36,432000,05-03-2020,07:30:19,07:42:19
user_18085@domain.com,cont_1616_6_30,360000,25-10-2020,02:39:28,03:24:28
user_12683@domain.com,cont_4968_3_14,280800,13-06-2020,08:36:41,09:20:41
user_13762@domain.com,cont_4812_1_4,475200,22-06-2020,10:01:04,10:39:04
user_11121@domain.com,cont_1466_7_28,360000,12-07-2021,17:27:55,18:02:55
user_16037@domain.com,cont_1682_5_8,342000,08-03-2020,05:28:09,05:41:09
user_15761@domain.com,cont_2296_2_31,309600,31-07-2018,01:18:46,01:29:46
user_11950@domain.com,cont_4879_3_7,360000,21-06-2021,07:25:54,07:46:54
user_1102@domain.com,cont_4838_5_2,424800,01-09-2021,07:07:57,07:46:57
user_14788@domain.com,cont_1972_8_23,363600,07-01-2021,22:50:52,23:00:52
user_14011@domain.com,cont_1700_3_11,414000,22-11-2019,19:26:53,19:55:53
user_17015@domain.com,cont_67_2_28,320400,17-02-2020,10:08:33,10:09:33
user_14901@domain.com,cont_4906_5_21,360000,19-08-2020,01:07:16,01:37:16
user_16044@domain.com,cont_1369_1_9,360000,21-01-2019,12:32:37,13:07:37
user_167@domain.com,cont_287_9_14,324000,05-09-2019,07:24:23,07:33:23
user_14856@domain.com,cont_3190_18_4,370800,29-07-2020,03:10:24,03:30:24
user_13929@domain.com,cont_2700_4_10,378000,26-08-2018,09:03:00,09:29:00
user_14223@domain.com,cont_4445_5_13,446400,30-03-2019,10:09:05,10:12:05
user_13172@domain.com,cont_3943_2_30,396000,17-07-2021,23:13:04,23:55:04
user_11602@domain.com,cont_2043_5_29,385200,06-11-2020,20:20:53,21:05:53
user_14011@domain.com,cont_4098_5_8,378000,03-01-2021,11:54:24,12:22:24
user_1665@domain.com,cont_402_9_26,363600,09-03-2019,15:05:32,15:17:32
user_16705@domain.com,cont_4308_4_5,493200,17-01-2021,06:45:34,07:09:34
user_18740@domain.com,cont_356_26_4,439200,02-10-2020,09:12:01,09:23:01
user_14154@domain.com,cont_3708_11_23,388800,11-06-2021,04:23:15,05:09:15
user_1102@domain.com,cont_1158_41_1,367200,23-04-2019,06:34:16,06:58:16
user_14901@domain.com,cont_761_1_6,381600,13-02-2020,13:32:48,14:34:48
user_1214@domain.com,cont_2853_3_12,374400,13-03-2020,11:22:37,11:27:37
user_14901@domain.com,cont_2796_12_9,295200,30-03-2021,19:29:54,20:23:54
user_13172@domain.com,cont_408_1_10,370800,08-11-2021,00:02:40,00:55:40
user_15430@domain.com,cont_3520_7_15,396000,22-07-2021,07:13:56,07:30:56
user_17210@domain.com,cont_2620_1_6,385200,27-07-2021,23:38:58,23:49:58
user_11196@domain.com,cont_808_5_18,331200,12-12-2020,01:18:39,01:50:39
user_16044@domain.com,cont_3036_2_27,475200,06-07-2018,09:13:07,09:58:07
user_11454@domain.com,cont_3655_3_17,396000,25-09-2019,20:18:22,21:01:22
user_167@domain.com,cont_2618_2_23,378000,29-09-2021,16:57:05,17:13:05
user_151@domain.com,cont_2436_11_35,381600,03-08-2020,05:21:52,05:48:52
user_16037@domain.com,cont_3526_1_5,327600,07-12-2018,08:56:05,09:27:05
user_16037@domain.com,cont_3162_3_2,410400,20-10-2021,10:42:42,11:28:42
user_11881@domain.com,cont_837_6_28,288000,24-08-2020,10:40:20,11:22:20
user_15886@domain.com,cont_742_4_17,370800,29-05-2021,08:47:18,09:10:18
user_16044@domain.com,cont_2630_8_46,367200,17-05-2018,22:04:25,22:28:25
user_18181@domain.com,cont_2392_15_9,313200,27-08-2021,04:51:28,05:12:28
user_16544@domain.com,cont_3979_6_15,345600,09-08-2021,07:26:56,08:09:56
user_17314@domain.com,cont_3470_3_42,421200,01-07-2021,06:10:40,06:50:40
user_12511@domain.com,cont_3874_15_25,360000,12-08-2019,03:50:35,04:05:35
user_1214@domain.com,cont_3512_6_2,277200,17-04-2021,13:16:00,13:20:00
user_17918@domain.com,cont_3755_1_3,284400,05-11-2020,10:37:28,11:09:28
user_18181@domain.com,cont_4246_4_19,313200,02-06-2021,09:09:27,09:28:27
user_12683@domain.com,cont_2853_2_31,334800,25-09-2018,09:55:29,10:30:29
user_1665@domain.com,cont_3970_9_4,338400,13-10-2020,02:39:19,03:20:19
user_14842@domain.com,cont_206_9_12,324000,11-04-2021,07:55:01,08:24:01
user_11121@domain.com,cont_3782_1_2,309600,06-10-2020,20:56:41,21:34:41
user_12683@domain.com,cont_3708_4_44,352800,24-01-2020,20:11:39,20:36:39
user_13923@domain.com,cont_4739_1_13,306000,29-04-2021,20:57:21,20:59:21
user_1665@domain.com,cont_1935_5_12,406800,24-05-2021,23:36:48,23:50:48
user_1819@domain.com,cont_663_6_3,316800,22-04-2021,02:50:53,03:43:53
user_151@domain.com,cont_4007_4_12,298800,01-03-2019,23:26:20,00:00:20
user_14154@domain.com,cont_426_8_30,370800,03-09-2019,20:22:18,20:57:18
user_1665@domain.com,cont_1287_12_9,309600,15-05-2020,19:20:48,19:26:48
user_11184@domain.com,cont_1212_10_3,324000,16-01-2021,18:25:10,18:53:10
user_13762@domain.com,cont_2395_20_3,349200,27-12-2019,10:07:01,11:00:01
user_18085@domain.com,cont_4193,486000,25-07-2020,17:37:55,18:13:55
user_17210@domain.com,cont_3655_10_31,345600,16-08-2021,05:56:47,06:40:47
user_167@domain.com,cont_51_2_51,316800,18-10-2020,22:39:08,23:04:08
user_13923@domain.com,cont_4773_1_24,342000,12-09-2021,14:26:11,14:58:11
user_12683@domain.com,cont_310_26_5,338400,12-07-2021,10:12:34,11:20:34
user_15238@domain.com,cont_1158_35_5,388800,24-10-2018,05:16:00,05:40:00
user_1102@domain.com,cont_1158_10_4,471600,11-07-2021,04:24:33,04:38:33
user_1665@domain.com,cont_4056_6_34,342000,01-04-2020,13:51:33,14:08:33
user_1162@domain.com,cont_3072_7_11,360000,02-08-2019,18:32:23,18:42:23
user_16044@domain.com,cont_4833_21_14,388800,05-11-2019,21:19:32,21:43:32
user_13108@domain.com,cont_4445_16_20,442800,05-10-2021,18:05:15,19:01:15
user_18370@domain.com,cont_1355_3_25,349200,01-11-2019,16:08:01,16:42:01
user_17210@domain.com,cont_4358_6_15,352800,14-07-2019,19:53:05,20:26:05
user_18181@domain.com,cont_2179_10_6,316800,23-07-2021,04:07:35,04:17:35
user_1102@domain.com,cont_2738_1_22,316800,19-11-2018,14:09:35,14:53:35
user_1819@domain.com,cont_354_1_26,324000,16-08-2021,10:30:36,11:06:36
user_14100@domain.com,cont_1836_1_6,331200,20-09-2020,22:05:25,22:14:25
user_11454@domain.com,cont_2218_1_1,370800,30-06-2019,02:42:10,03:18:10
user_1102@domain.com,cont_1856_1_16,324000,05-12-2020,20:43:07,21:33:07
user_10853@domain.com,cont_673_8_2,306000,24-09-2021,00:43:23,01:16:23
user_11950@domain.com,cont_988_12_1,324000,23-07-2021,07:48:04,08:01:04
user_1214@domain.com,cont_3497_13_16,345600,02-09-2020,14:28:33,15:21:33
user_14100@domain.com,cont_1310_16_15,378000,24-10-2020,23:15:27,23:32:27
user_11602@domain.com,cont_956_6_1,396000,06-07-2020,15:06:43,15:22:43
user_14011@domain.com,cont_3160_1_40,356400,29-09-2019,19:01:13,19:55:13
user_1665@domain.com,cont_3432_2_12,352800,17-12-2017,06:05:44,06:53:44
user_17210@domain.com,cont_2809_5_17,432000,19-09-2020,05:48:26,06:26:26
user_1162@domain.com,cont_3791_10_4,324000,05-01-2021,08:50:55,09:30:55
user_11184@domain.com,cont_4687_7_33,342000,28-07-2019,19:59:09,20:50:09
user_18740@domain.com,cont_2161_8_5,385200,29-11-2019,18:20:04,18:42:04
user_13117@domain.com,cont_3497_20_4,327600,18-09-2020,21:46:11,22:47:11
user_13762@domain.com,cont_2069_1_19,331200,28-12-2019,08:51:40,09:05:40
user_13172@domain.com,cont_1618_5_23,496800,21-07-2020,11:43:57,11:58:57
user_14727@domain.com,cont_3939_21_7,306000,15-08-2020,08:11:26,09:10:26
user_10821@domain.com,cont_475_21_30,316800,26-04-2021,16:33:32,16:58:32
user_13117@domain.com,cont_4445_3_26,309600,21-02-2020,19:52:08,20:50:08
user_14842@domain.com,cont_1485_3_46,316800,06-03-2018,05:58:49,06:23:49
user_14686@domain.com,cont_4606_3_3,356400,04-09-2019,21:36:31,21:48:31
user_14686@domain.com,cont_374_14_1,331200,10-07-2020,22:27:24,23:13:24
user_14842@domain.com,cont_148_2_12,252000,15-04-2018,08:51:34,09:10:34
user_12683@domain.com,cont_922_1_26,284400,02-08-2020,07:33:50,08:02:50
user_1102@domain.com,cont_2019_6_6,280800,16-10-2021,09:08:07,09:14:07
user_13762@domain.com,cont_1106_3_19,381600,19-02-2020,08:00:10,08:03:10
user_16044@domain.com,cont_4424_3_38,334800,02-02-2021,01:43:37,01:44:37
user_14856@domain.com,cont_2453_13_17,316800,08-04-2021,18:46:28,18:53:28
user_167@domain.com,cont_13_2_20,313200,22-05-2020,17:11:42,17:31:42
user_14856@domain.com,cont_2545_3_10,302400,13-08-2019,13:48:51,14:12:51
user_14686@domain.com,cont_2293_3_14,320400,15-10-2021,12:14:58,12:46:58
user_13108@domain.com,cont_4660_4_5,457200,15-02-2020,12:13:01,12:31:01
user_11184@domain.com,cont_2798_6_35,324000,21-09-2021,00:55:44,01:29:44
user_13122@domain.com,cont_4445_16_19,334800,15-09-2020,23:43:54,00:51:54
user_1102@domain.com,cont_2738_1_8,367200,24-04-2021,23:22:08,00:17:08
user_1214@domain.com,cont_1327_12_27,345600,27-03-2021,10:59:51,11:51:51
user_17210@domain.com,cont_2624_7_4,320400,08-11-2018,23:53:27,00:08:27
user_13762@domain.com,cont_2362_1_3,475200,16-05-2020,15:12:20,16:13:20
user_16044@domain.com,cont_2227_11_2,324000,14-07-2018,09:46:27,09:47:27
user_13172@domain.com,cont_1892_7_31,381600,21-12-2019,02:48:56,03:33:56
